name,lat,lon,province,district,reference
Boca de Copal 2,-3.72545587860611,-75.424900730611,Loreto,Trompeteros,"WALSH PERÚ. 2008. Ficha de Registro de Sitio Arqueológico para los EIAS para el Programa de Prospección Sísmica 2D y Construcción de los Campamentos Bases Logísticos para las Operaciones del Lote 127, para CEPSA. Anexo 3-1 al 3-22 / 22 pp. Lima, Perú"
Santa Isabel de Copal,-3.69230841256428,-75.5843808204831,Loreto,Trompeteros,"WALSH PERÚ. 2008. Ficha de Registro de Sitio Arqueológico para los EIAS para el Programa de Prospección Sísmica 2D y Construcción de los Campamentos Bases Logísticos para las Operaciones del Lote 127, para CEPSA. Anexo 3-1 al 3-22 / 22 pp. Lima, Perú"
Quebrada Shimbillo,-3.69444297332347,-75.5849945475929,Loreto,Trompeteros,"WALSH PERÚ. 2008. Ficha de Registro de Sitio Arqueológico para los EIAS para el Programa de Prospección Sísmica 2D y Construcción de los Campamentos Bases Logísticos para las Operaciones del Lote 127, para CEPSA. Anexo 3-1 al 3-22 / 22 pp. Lima, Perú"
Santa Rosa,-3.16851761819132,-75.6553598984659,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Copal 1,-3.70878756547058,-75.3292386049394,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Copal 2,-3.71020894216796,-75.3264654834654,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Nuevo Triunfo 1,-3.80054356799056,-75.0936127081786,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Nuevo Triunfo 2,-3.81012295473912,-75.1047097600796,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Nuevo Triunfo 3,-3.82032570842296,-75.1209859398967,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Santa Elena,-3.81102993869016,-75.0838237529774,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Cuchara 1,-3.7931569759135,-74.8726773995613,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Cuchara 2,-3.79319726318308,-74.842704367364,Loreto,Trompeteros,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Belén,-3.1284734299168613,-75.70416581467798,Loreto,Trompeteros,"SOTO VELARDE, Lilyan. 2001. Proyecto de reconocimiento arqueológico impacto ambiental Nueva Esperanza Jibarito (región Loreto). Informe presentado al Instituto Nacional de Cultura."
Nuevo San Juan,-4.559463499147717,-74.8153803535767,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
San Gabriel,-4.614968390395617,-74.79507168798804,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Victoria,-4.6389725079861135,-74.80683070810841,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Berlín,-4.65796504905148,-74.7879725114214,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
18 de Julio,-4.67735174163593,-74.8585571238359,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Huallpa Isla,-4.672887515710986,-74.83892912672542,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú. // MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Buenos Aires,-4.69676003796637,-74.875153150447,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Nueva Elvira,-4.70520124375048,-74.8788395650055,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
San José de Saramuro,-4.7365575467282675,-74.96145088503046,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
San Pedro de Maipuco,-4.76213997179389,-75.0605716768734,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Nueva Esperanza,-4.81357529404295,-75.0960092389833,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Urarinas,-4.79148920232458,-75.2746437677163,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Nueva Santa Rosa o Santa Rosa,-4.78814236655656,-75.31571892295158,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú. // MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Santa Teresa,-4.80104683124876,-75.3446005798147,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Cuninico,-4.803424213665119,-75.21740146721766,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú. //MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Maipuco,-4.830814272195026,-75.12089385203731,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
San Pedro,-4.76635685047992,-75.0460715508233,Loreto,Urarinas,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
El Guacamayal,-4.63526599873271,-74.8167763532133,Loreto,Urarinas,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Vacapongo,-4.62063295286055,-74.7998754828934,Loreto,Urarinas,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Nuevo Lima,-4.58044272747551,-74.7830822035233,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Santa Martha,-4.487418450918583,-75.05888973259866,Loreto,Urarinas,"MAC KAY FULLE, Martín; y, Rafaél SANTA CRUZ. 2009. Cuninico y Maipuco, dos sitios arqueológicos en el río Marañón. Pp. 57-73. Arqueología y Sociedad, N° 20. Lima, Perú."
Santa Beatriz,-4.3572914709747,-75.1200390441301,Loreto,Urarinas,"MYERS, Thomas; y, Bartholomew DEAN. 1999. Cerámica prehispánica del río Chambira, Loreto. Pp. 255-288. Amazonía Peruana, Tomo XIII, N° 26. Lima, Perú."
Chacra Mariano,-4.35777981564598,-75.1211656977459,Loreto,Urarinas,"MYERS, Thomas; y, Bartholomew DEAN. 1999. Cerámica prehispánica del río Chambira, Loreto. Pp. 255-288. Amazonía Peruana, Tomo XIII, N° 26. Lima, Perú."
